ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
1318,2009-04-26,Reggina,Juventus,D,4.5,3.4,1.8,4.85,3.45,1.65,4.3,3.4,1.8,5,3.25,1.62,4.33,3.3,1.7,4.5,3.25,1.75
1319,2009-04-26,Sampdoria,Cagliari,D,2.1,3.2,3.6,2.15,2.85,3.5,2.15,3,3.5,2,3,3.5,2,3.1,3.3,2,3,3.6
1320,2009-04-26,Torino,Siena,H,1.8,3.2,5,1.77,3.15,4.55,NA,NA,NA,1.83,3.2,3.75,1.73,3.2,4.33,1.85,3.2,4
1321,2009-05-02,Bologna,Reggina,A,1.8,3.3,4.75,1.75,3.35,4.3,1.75,3.4,4.7,1.8,3.2,4,1.73,3.25,4.2,1.8,3.1,4.5
1322,2009-05-02,Inter,Lazio,H,1.5,3.8,7.25,1.45,3.75,6.75,1.5,3.5,7.5,1.5,3.3,6.5,1.44,3.75,6,1.5,3.6,6.5
1323,2009-05-03,Catania,Milan,A,6,3.75,1.57,5.95,3.45,1.55,5.6,3.6,1.6,5,3.25,1.62,5,3.5,1.57,5.5,3.5,1.55
1324,2009-05-03,Fiorentina,Torino,H,1.44,4,8,1.4,3.65,8.6,1.45,3.8,7.5,1.4,3.75,7,1.44,3.75,6,1.44,3.75,7
1325,2009-05-03,Genoa,Sampdoria,H,2.25,3.1,3.3,2.15,3.15,3.15,2.3,3.2,3,2.2,3,3,2.2,2.9,3.1,2.2,2.9,3.3
1326,2009-05-03,Juventus,Lecce,D,1.36,4.5,9,1.3,4.55,9,1.4,4.3,7.5,1.33,4,8,1.36,4,7,1.36,4,7.5
1327,2009-05-03,Palermo,Cagliari,H,2,3.25,4,1.95,2.9,4.05,1.9,3.3,3.9,1.91,3.2,3.5,1.95,3.1,3.5,2,2.88,4
1328,2009-05-03,Roma,Chievo,D,1.5,4,7,1.5,3.6,6.35,1.45,3.8,7.5,1.5,3.5,6,1.5,3.4,6,1.5,3.6,6.5
1329,2009-05-03,Siena,Napoli,H,2.15,3,3.6,2.15,2.8,3.55,2.2,2.8,3.8,2.2,2.8,3.2,2.2,2.8,3.2,2.1,2.88,3.6
1330,2009-05-03,Udinese,Atalanta,H,1.83,3.3,4.75,1.9,2.95,4.2,1.85,3.2,4.3,1.83,3.2,3.75,1.91,3.1,3.6,1.9,2.9,4.35
1331,2009-05-09,Lazio,Udinese,A,2.88,3,2.6,2.55,3.15,2.55,3,2.9,2.5,2.5,3.1,2.5,2.6,3.1,2.4,2.63,3.2,2.4
1332,2009-05-09,Sampdoria,Reggina,H,2.9,3.3,2.4,2.7,3.2,2.4,NA,NA,NA,2.6,3,2.5,2.6,3.25,2.3,2.75,3.2,2.38
1333,2009-05-10,Atalanta,Genoa,D,3.3,3.1,2.3,3.15,3.05,2.2,3.35,3.3,2.1,2.8,2.88,2.38,2.9,3.2,2.15,3,3.2,2.2
1334,2009-05-10,Cagliari,Roma,D,2.88,3.2,2.5,3,3,2.3,2.65,3.3,2.5,2.6,3,2.5,2.6,3.1,2.4,2.8,3.25,2.25
1335,2009-05-10,Catania,Fiorentina,A,4.75,3.4,1.8,4.5,3.4,1.7,4.3,3.4,1.8,4.33,3,1.8,4.33,3.4,1.67,4.33,3.25,1.75
1336,2009-05-10,Chievo,Inter,D,4.5,3.3,1.85,4,3.35,1.8,4,3,2,5,3.2,1.67,4.33,3.3,1.7,4.35,3.25,1.8
1337,2009-05-10,Lecce,Napoli,D,1.62,3.75,5.5,1.6,3.5,5.25,1.4,4.2,6,1.67,3.3,4.5,1.57,3.6,4.8,1.6,3.75,4.5
1338,2009-05-10,Milan,Juventus,D,1.83,3.5,4.33,1.8,3.25,4.15,1.9,3.1,4.2,1.73,3.2,4.33,1.8,3.1,4,1.75,3.25,4.33
1339,2009-05-10,Siena,Palermo,H,3.1,3.1,2.38,3.05,3.15,2.2,2.9,3.2,2.2,2.8,2.88,2.4,2.75,3.2,2.25,2.9,3.2,2.3
1340,2009-05-10,Torino,Bologna,D,1.91,3.25,4.33,1.85,3.2,4,1.9,3.2,4.1,1.83,3.2,3.75,1.91,3.2,3.5,1.9,3.25,3.6
1341,2009-05-16,Roma,Catania,H,1.25,5.5,12,1.25,4.75,11,1.25,5.5,10,1.25,4.5,10,1.22,4.8,10,1.25,4.8,11
1342,2009-05-16,Udinese,Milan,H,3.6,3.2,2.1,3.45,3.2,2,3.2,3.3,2.15,3.2,3.2,2,3.2,3.2,2,3.4,3.25,2
1343,2009-05-17,Bologna,Lecce,H,1.91,3.25,4.33,1.8,3.4,4,1.9,3.3,3.9,1.83,3.3,3.6,1.8,3.4,3.6,1.85,3.4,3.75
1344,2009-05-17,Fiorentina,Sampdoria,H,1.33,4.75,9.5,1.3,4.5,9,1.35,4.7,8,1.3,4.2,9,1.29,4.5,8,1.35,4.2,8.5
1345,2009-05-17,Genoa,Chievo,D,1.62,3.6,6,1.6,3.5,5.25,1.55,3.5,6,1.57,3.5,5,1.57,3.5,5,1.6,3.4,5.5
1346,2009-05-17,Inter,Siena,H,1.2,6,15,1.2,5.5,12,1.25,5,12,1.14,5.5,15,1.17,5.5,12,1.2,5.5,12
1347,2009-05-17,Juventus,Atalanta,D,1.25,5.5,12,1.25,4.75,11,1.27,4.9,11,1.25,4.5,10,1.25,4.5,10,1.25,5,10
1348,2009-05-17,Napoli,Torino,A,3.1,3.2,2.3,3,3.2,2.2,3,3.2,2.2,2.8,3.2,2.2,2.75,3.2,2.25,2.88,3.1,2.3
1349,2009-05-17,Palermo,Lazio,H,1.57,3.5,7,1.5,3.6,6.5,1.5,3.7,6.5,1.62,3.5,4.5,1.5,3.6,5.5,1.57,3.5,5.5
1350,2009-05-17,Reggina,Cagliari,H,1.8,3.6,4.5,1.7,3.65,4.2,1.7,3.5,4.2,1.67,3.4,4.33,1.67,3.5,4.2,1.75,3.5,4.33
1351,2009-05-20,Lazio,Reggina,H,2.5,3.6,2.6,2.45,3.55,2.4,2.75,3.35,2.35,2.4,3.5,2.4,NA,NA,NA,2.5,3.5,2.5
1352,2009-05-24,Atalanta,Palermo,D,3.25,3.2,2.25,3.1,3.05,2.2,2.9,3.5,2.2,2.8,3.2,2.2,3.1,3.25,2.3,3.1,3.25,2.1
1353,2009-05-24,Cagliari,Inter,H,3.2,3.2,2.3,3.35,2.85,2.2,3.3,2.9,2.3,2.88,3,2.25,3.1,3.25,2.3,3,3.2,2.2
1354,2009-05-24,Catania,Napoli,H,2.25,3,3.5,2.3,2.65,3.45,2.1,2.9,3.8,2.25,2.88,3,2.25,3,3.4,2.1,3.1,3.4
1355,2009-05-24,Chievo,Bologna,D,3.2,1.57,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1356,2009-05-24,Lecce,Fiorentina,D,5,4.33,1.57,5.45,3.95,1.5,5.5,3.9,1.55,5,3.5,1.57,5.5,3.8,1.6,4.33,4.5,1.5
1357,2009-05-24,Milan,Roma,A,1.8,3.4,4.75,1.8,3.2,4.15,1.9,3.4,3.7,1.73,3.2,4.33,1.8,3.4,4.8,1.73,3.4,4.33
1358,2009-05-24,Sampdoria,Udinese,D,3.1,3.3,2.25,3.1,3.1,2.2,2.9,3.5,2.2,2.75,3.2,2.25,3.1,3.4,2.25,2.9,3.25,2.2
1359,2009-05-24,Siena,Juventus,A,8.5,4.33,1.4,8,3.75,1.4,7,4,1.45,6.5,3.6,1.44,8.5,4.33,1.4,7,4,1.4
1360,2009-05-24,Torino,Genoa,A,1.4,4.5,7.5,1.4,4.15,6.5,1.35,4.7,7,1.4,3.75,7,1.4,4.5,7.5,1.4,4,6.5
1361,2009-05-31,Bologna,Catania,H,1.3,4.75,12,1.3,4.35,9.5,NA,NA,NA,1.2,5,11,1.3,4.8,11,1.3,4.5,8.5
1362,2009-05-31,Fiorentina,Milan,A,2.5,3.1,2.88,2.48,3.1,2.65,2.4,3.1,2.7,2.25,3,2.88,2.4,3.3,2.9,2.5,3.2,2.6
1363,2009-05-31,Genoa,Lecce,H,1.33,4.5,10,1.32,4.15,9.5,1.4,4,6.5,1.25,4.5,10,1.33,4.8,9.5,1.35,4.35,8.5
1364,2009-05-31,Inter,Atalanta,H,1.44,4,8,1.4,3.65,8.75,1.4,3.7,7,1.4,3.75,7,1.4,4.2,9,1.45,3.75,7
1365,2009-05-31,Juventus,Lazio,H,1.36,4.5,8,1.32,4.5,8,1.35,4.2,7.5,1.33,4,8,1.36,4.5,9,1.33,4.35,8.5
1366,2009-05-31,Napoli,Chievo,H,1.62,3.75,5.5,1.62,3.5,5,1.65,3.5,4.5,1.62,3.25,5,1.73,3.5,5,1.62,3.4,5
1367,2009-05-31,Palermo,Sampdoria,D,1.8,3.1,5,1.7,3.25,4.8,1.9,3.2,3.6,1.73,3.2,4.33,1.8,3.3,4.8,1.8,3.25,4.35
1368,2009-05-31,Reggina,Siena,D,2.25,3,3.4,2.3,2.85,3.15,2.2,3.1,3,2.1,3.2,3,2.25,3.2,3.25,2.2,3,3.2
1369,2009-05-31,Roma,Torino,H,1.65,4.2,4.5,NA,NA,NA,NA,NA,NA,1.73,3.5,3.75,1.62,4.33,4.6,1.6,3.4,5
1370,2009-05-31,Udinese,Cagliari,H,1.75,3.6,4.5,1.8,3.25,4.1,1.75,3.3,4.2,1.73,3.2,4.33,1.8,3.5,4.5,1.8,3.3,4.5
1371,2009-08-22,Bologna,Fiorentina,D,3.3,3.25,2.2,3.2,3,2.25,3.1,3.1,2.3,2.88,3,2.25,3,3.1,2.15,3.25,3.2,2.1
1372,2009-08-22,Siena,Milan,A,3.75,3.25,2.05,4.15,3.15,1.85,3.7,3.2,2,3.75,3,1.91,3.75,3,1.91,3.5,3.2,2
1373,2009-08-23,Catania,Sampdoria,A,2.5,3.2,2.88,2.4,3,2.85,2.35,3.05,3.05,2.38,3.2,2.6,2.5,2.9,2.62,2.4,3.2,2.7
1374,2009-08-23,Genoa,Roma,H,2.4,3.2,3,2.5,3,2.7,2.5,3.1,2.8,2.5,3,2.6,2.3,3,2.8,2.25,3.2,2.9
1375,2009-08-23,Inter,Bari,D,1.2,6,15,1.2,5.5,12,1.2,5.5,14,1.2,5,11,1.2,5,11,1.2,5.5,12
1376,2009-08-23,Juventus,Chievo,H,1.29,5.25,11,1.3,4.55,8.75,1.25,5,12,1.3,4.2,9,1.25,4.5,10,1.25,5,10
1377,2009-08-23,Lazio,Atalanta,H,1.83,3.4,4.5,1.8,3.2,4.3,1.75,3.4,4.8,1.83,3,4,1.8,3.1,4,1.75,3.3,4.5
1378,2009-08-23,Livorno,Cagliari,D,2.38,3.1,3.2,2.25,2.9,3.2,2.4,3,3.05,2.2,3,3,2.25,3,2.88,2.25,3.2,3
1379,2009-08-23,Palermo,Napoli,H,2.15,3.25,3.5,2.15,3,3.3,2,3.2,3.8,2.2,3.2,2.8,2.1,3.1,3.1,2,3.1,3.5
1380,2009-08-23,Udinese,Parma,D,1.8,3.4,4.75,1.7,3.3,4.7,1.75,3.4,4.8,1.73,3.2,4.33,1.73,3.2,4.33,1.7,3.4,4.5
1381,2009-08-29,Bari,Bologna,D,2.2,3.1,3.5,2.15,3,3.3,2.25,3.1,3.15,2.2,3,3,2.1,3,3.2,2.1,3,3.4
1382,2009-08-29,Milan,Inter,A,3,3,2.5,2.7,3,2.5,2.7,3,2.6,2.62,2.88,2.5,2.7,3,2.38,2.7,3,2.4
1383,2009-08-30,Atalanta,Genoa,A,2.4,3,3.2,2.4,3,2.85,2.5,3.1,2.8,2.25,3,2.88,2.3,2.9,2.9,2.3,3,3
1384,2009-08-30,Cagliari,Siena,A,2,3.2,4,1.85,3.1,4.15,1.9,3.2,4.1,1.8,3.2,4,1.91,3.1,3.6,1.9,3.1,4
1385,2009-08-30,Chievo,Lazio,A,3,3,2.5,2.85,3,2.4,2.8,3.1,2.5,2.75,3,2.38,2.62,2.9,2.5,2.75,3,2.5
1386,2009-08-30,Fiorentina,Palermo,H,1.8,3.4,4.75,1.75,3.2,4.6,1.8,3.3,4.4,1.73,3.2,4.33,1.8,3.1,4,1.8,3.25,4.33
1387,2009-08-30,Napoli,Livorno,H,1.5,4,7.5,1.55,3.45,6,1.5,3.8,6.7,1.57,3.25,5.5,1.44,3.6,6.5,1.5,3.6,6
1388,2009-08-30,Parma,Catania,H,1.95,3.2,4.2,2,3.1,3.55,1.9,3.2,4.1,1.83,3,4,1.83,3,4,1.9,3.1,3.8
1389,2009-08-30,Roma,Juventus,A,3.1,3.1,2.38,2.7,3,2.5,2.8,3.1,2.5,2.5,2.88,2.62,2.62,2.9,2.5,2.9,3,2.38
1390,2009-08-30,Sampdoria,Udinese,H,2.1,3.2,3.6,2.05,3.1,3.4,2.1,3.15,3.5,2,3.2,3.2,2,3.1,3.3,2,3.1,3.6
1391,2009-09-12,Lazio,Juventus,A,4,3.2,2,3.75,3.1,1.95,3.6,3.3,2,3.2,3.2,2,3.6,3.1,1.91,3.4,3.2,2
1392,2009-09-12,Livorno,Milan,D,4.75,3.3,1.83,4.75,3.3,1.7,4.7,3.4,1.75,4.33,3.2,1.73,4.33,3.2,1.73,4.5,3.25,1.8
1393,2009-09-13,Atalanta,Sampdoria,A,2.38,3.1,3.1,2.4,3,2.85,2.4,3.1,2.95,2.38,3,2.75,2.3,3.1,2.75,2.3,3.2,2.75
1394,2009-09-13,Bologna,Chievo,A,2.4,3,3.2,2.1,3,3.4,2.2,3.1,3.3,2.1,3.2,3,2.25,3,2.88,2.25,3.2,2.9
1395,2009-09-13,Fiorentina,Cagliari,H,1.6,3.6,6.25,1.55,3.45,6,1.55,3.7,6,1.57,3.25,5.5,1.53,3.5,5.5,1.57,3.5,5.5
1396,2009-09-13,Genoa,Napoli,H,2.05,3.2,3.8,1.9,3.15,3.85,2,3.2,3.7,2,3.2,3.2,1.95,3.2,3.4,2,3.1,3.6
1397,2009-09-13,Inter,Parma,H,1.3,5,11,1.3,4.5,9,1.25,5,12,1.3,4.2,9,1.25,4.5,10,1.25,5,10
1398,2009-09-13,Palermo,Bari,D,1.62,3.6,6,1.65,3.38,4.95,1.6,3.6,5.6,1.62,3.25,5,1.57,3.3,5.5,1.6,3.4,5.5
1399,2009-09-13,Siena,Roma,A,4,3.2,2,3.65,3,2,3.4,3.25,2.1,3,3.2,2.1,3.2,3.2,2,3.3,3.1,2.1
1400,2009-09-13,Udinese,Catania,H,1.67,3.5,5.5,1.65,3.2,5.45,1.7,3.5,4.9,1.62,3.25,5,1.57,3.3,5.5,1.67,3.3,5
1401,2009-09-19,Juventus,Livorno,H,1.3,5,11,1.25,5,10,1.22,5.3,13,1.2,5,11,1.22,4.8,10,1.22,5.25,11
1402,2009-09-19,Napoli,Udinese,D,2,3.3,3.75,2,3.2,3.45,2,3.3,3.6,2,3,3.5,1.91,3.1,3.6,2,3.2,3.5
1403,2009-09-20,Bari,Atalanta,H,2.5,3.1,2.9,2.3,3,3,2.3,3,3.2,2.1,3.2,3,2.3,3,2.8,2.38,3.1,2.75
1404,2009-09-20,Cagliari,Inter,A,6,3.6,1.62,5.25,3.5,1.6,6.5,3.5,1.55,5.5,3.2,1.6,5,3.5,1.57,5,3.4,1.67
1405,2009-09-20,Catania,Lazio,D,2.9,3.1,2.5,2.5,3.15,2.6,2.8,3.1,2.5,2.75,3,2.38,2.7,3,2.38,2.7,3.2,2.4
1406,2009-09-20,Chievo,Genoa,H,2.9,3.1,2.5,2.75,3.1,2.4,2.8,3.1,2.5,2.6,3.1,2.4,2.7,3,2.38,2.6,3.1,2.5
1407,2009-09-20,Milan,Bologna,H,1.33,4.75,10,1.3,5,8,1.33,4.6,9,1.33,3.75,9,1.33,4,8,1.3,4.33,9.5
1408,2009-09-20,Parma,Palermo,H,2.38,3.1,3.1,2.25,3.15,2.95,2.4,3.1,2.95,2.25,3,2.88,2.3,3,2.8,2.3,3.1,2.8
1409,2009-09-20,Roma,Fiorentina,H,1.95,3.4,3.8,1.9,3.3,3.65,1.85,3.4,4,1.9,3,3.75,1.91,3.1,3.6,1.9,3.25,3.75
1410,2009-09-20,Sampdoria,Siena,H,1.67,3.4,6,1.6,3.35,5.55,1.65,3.4,5.4,1.57,3.25,5.5,1.57,3.5,5,1.67,3.3,5
1411,2009-09-23,Atalanta,Catania,D,1.8,3.4,4.75,1.8,3.2,4.25,1.85,3.4,4,1.83,3.3,4.5,1.8,3.3,4.8,1.75,3.3,4.33
1412,2009-09-23,Bari,Cagliari,A,2.1,3.1,3.75,2.05,3.1,3.45,2,3.2,3.7,2.1,3.1,3.75,2.1,3.1,3.75,2,3.1,3.6
1413,2009-09-23,Bologna,Livorno,H,2.15,3.1,3.6,2.05,3.1,3.45,2,3.2,3.7,2.1,3.1,3.75,2.2,3.1,3.5,2,3.2,3.4
1414,2009-09-23,Fiorentina,Sampdoria,H,2.1,3.1,3.75,2.05,3.05,3.5,2.1,3.25,3.4,2,3.2,4,2.2,3.1,3.5,2,3.1,3.6
1415,2009-09-23,Inter,Napoli,H,1.4,4.2,8.5,1.35,4.05,8.75,1.35,4.7,8,1.4,4.33,8,1.44,3.75,9,1.4,3.8,7.5
1416,2009-09-23,Lazio,Parma,A,1.91,3.2,4.33,1.85,3.15,4.05,1.85,3.4,4,1.91,3.2,4.33,2,3,4.33,1.85,3.25,3.8
1417,2009-09-23,Palermo,Roma,D,2.8,3.25,2.55,2.7,3.1,2.45,2.7,3.2,2.5,2.8,3.25,2.5,2.88,3.2,2.5,2.6,3.2,2.5
1418,2009-09-23,Siena,Chievo,D,2.4,3.1,3.1,2.3,3.15,2.85,2.1,3.25,3.4,2.38,3.1,3.1,2.4,3.1,3.1,2.25,3,3.1
1419,2009-09-23,Udinese,Milan,H,3.25,3.1,2.3,3.1,3.1,2.2,3.1,3.1,2.3,3.2,3.2,2.25,3.3,3.1,2.3,3,3.2,2.2
1420,2009-09-24,Genoa,Juventus,D,3.4,3.2,2.2,3.5,3.05,2.05,3.4,3.25,2.1,3.5,3.2,2.1,3.3,3.2,2.25,3.2,3.2,2.1
1421,2009-09-26,Livorno,Fiorentina,A,3.75,3.1,2.1,3.45,3.1,2.05,3.7,3.2,2,3,3,2.2,3.6,3.1,1.91,3,3.2,2.2
1422,2009-09-26,Sampdoria,Inter,H,3.8,3.3,2,3.95,3.25,1.85,3.6,3.3,2,4,3.2,1.8,4.2,3.3,1.73,3.6,3.25,1.9
1423,2009-09-27,Catania,Roma,D,4.33,3.25,1.91,3.9,3.2,1.87,3.6,3.3,2,3.75,3.2,1.83,4.2,3.25,1.73,4,3.1,1.85
1424,2009-09-27,Chievo,Atalanta,D,2.2,3.2,3.4,2.05,3,3.55,2.1,3.25,3.4,1.91,3.2,3.5,1.91,3.1,3.6,1.9,3.25,3.6
1425,2009-09-27,Juventus,Bologna,D,1.22,6,13,1.25,5,10,1.25,5,12,1.22,5,10,1.17,5.5,12,1.2,5.5,11
1426,2009-09-27,Lazio,Palermo,D,2.1,3.2,3.6,2.05,3,3.55,2.1,3.3,3.35,1.83,3.2,3.75,1.83,3.2,3.75,2.1,3.1,3.3
1427,2009-09-27,Milan,Bari,D,1.33,4.5,11,1.3,4.25,10,1.3,4.8,9.5,1.3,4.33,8,1.29,4.5,8,1.33,4.33,8
1428,2009-09-27,Napoli,Siena,H,1.67,3.4,6,1.65,3.25,5.25,1.7,3.5,4.9,1.67,3.2,5,1.62,3.3,5,1.67,3.3,5
1429,2009-09-27,Parma,Cagliari,A,1.91,3.2,4.33,1.9,3.05,4.05,1.75,3.4,4.7,1.83,3.2,3.75,1.8,3.1,4,1.8,3.2,4
1430,2009-09-27,Udinese,Genoa,H,2.25,3.2,3.3,2.25,3.1,3,2.1,3.25,3.4,2.2,3.1,2.9,2.1,3.1,3.1,2.2,3.2,3
1431,2009-10-03,Bari,Catania,D,2.05,3.2,3.8,1.95,3.1,3.75,2.05,3.1,3.7,1.83,3,4,1.95,3.1,3.5,2,3,3.75
1432,2009-10-03,Inter,Udinese,H,1.44,4.2,7.5,1.4,3.7,8.5,1.45,4,7,1.4,3.75,7,1.36,4,7,1.44,3.75,7
1433,2009-10-04,Atalanta,Milan,D,3.5,3,2.25,3.15,3.15,2.15,3.4,3.25,2.1,3.2,3.2,2,3.2,3.2,2,3.5,3.2,2
1434,2009-10-04,Bologna,Genoa,A,3,3.2,2.4,2.85,3.05,2.35,2.95,3.1,2.4,2.6,3,2.5,2.62,3.2,2.3,3,3,2.3
1435,2009-10-04,Cagliari,Chievo,A,2.1,3.1,3.75,2.15,3.05,3.25,2.1,3.1,3.6,2,3,3.5,2,3.2,3.2,2.1,3,3.4
1436,2009-10-04,Fiorentina,Lazio,D,1.85,3.3,4.5,1.8,3.1,4.45,1.8,3.4,4.3,1.67,3.3,4.5,1.73,3.25,4.2,1.8,3.3,4
1437,2009-10-04,Palermo,Juventus,H,3.8,3.3,2,3.95,3.1,1.9,3.6,3.3,2,3.5,3.2,1.91,3.4,3.25,1.91,3.5,3.1,2
1438,2009-10-04,Roma,Napoli,H,1.7,3.4,5.5,1.7,3.3,4.7,1.7,3.5,4.9,1.67,3.2,5,1.62,3.4,4.8,1.7,3.3,4.5
1439,2009-10-04,Sampdoria,Parma,D,1.65,3.6,5.5,1.65,3.4,4.9,1.65,3.5,5.3,1.62,3.25,5,1.57,3.5,5,1.57,3.4,5.5
1440,2009-10-04,Siena,Livorno,D,2,3.2,4,2,3.05,3.65,2,3.1,3.8,2,3.2,3.2,1.91,3.2,3.5,1.9,3.1,4
1441,2009-10-17,Genoa,Inter,A,3.25,3.2,2.25,3.25,3.1,2.2,3.2,3.2,2.2,3.2,3,2.1,2.88,3.1,2.2,3.1,3.2,2.1
1442,2009-10-17,Juventus,Fiorentina,D,1.73,3.4,5.25,1.7,3.4,5,1.7,3.5,4.9,1.67,3.2,5,1.67,3.3,4.5,1.7,3.25,5
1443,2009-10-18,Catania,Cagliari,H,2.4,3.1,3.1,2.45,3.1,2.85,2.2,3.2,3.2,2.38,3,2.75,2.38,2.88,2.8,2.38,3,2.9
1444,2009-10-18,Chievo,Bari,A,2,3.1,4.1,2.05,3,3.8,2.1,3.15,3.5,2,3,3.5,1.91,3,3.75,2,3,3.75
1445,2009-10-18,Lazio,Sampdoria,D,2.4,3.1,3.1,2.3,3.25,2.95,2.35,3.2,2.9,2.25,3,2.88,2.25,3.1,2.8,2.38,3.1,2.8
1446,2009-10-18,Livorno,Palermo,A,3.1,3.1,2.4,3,3.05,2.4,3,3.2,2.3,2.75,3,2.38,2.8,3,2.3,3,3.1,2.25
1447,2009-10-18,Milan,Roma,H,2.1,3.3,3.5,2.15,3.1,3.4,2,3.3,3.6,2,3,3.5,2,3.2,3.2,2.1,3.1,3.3
1448,2009-10-18,Napoli,Bologna,H,1.55,3.75,6.5,1.57,3.5,6.25,1.6,3.5,5.8,1.57,3.25,5.5,1.5,3.4,6,1.5,3.5,6
1449,2009-10-18,Parma,Siena,H,1.95,3.2,4.2,1.9,3.2,4.1,1.85,3.4,4,1.83,3,4,1.83,3.2,3.75,1.9,3.1,3.8
1450,2009-10-18,Udinese,Atalanta,A,1.67,3.5,5.5,1.65,3.4,5.45,1.6,3.5,5.7,1.67,3.2,5,1.67,3.3,4.5,1.6,3.4,5
1451,2009-10-24,Inter,Catania,H,1.22,5.5,15,1.25,5.75,13,1.22,5.3,13,1.25,4.5,10,1.2,5,11,1.2,5,12
1452,2009-10-24,Sampdoria,Bologna,H,1.53,3.75,7,1.55,3.5,6.5,1.6,3.5,5.8,1.57,3.25,5.5,1.5,3.4,6,1.44,3.6,7
1453,2009-10-25,Atalanta,Parma,H,2.1,3.1,3.75,2.1,3.15,3.5,2.1,3.25,3.4,2,3,3.5,1.95,3.1,3.5,2,3.2,3.4
1454,2009-10-25,Bari,Lazio,H,2.63,3,2.88,2.55,3,2.8,2.5,3.1,2.8,2.38,2.8,2.88,2.5,2.9,2.62,2.5,3.1,2.62
1455,2009-10-25,Cagliari,Genoa,H,2.75,3,2.75,2.6,3.2,2.6,2.6,3.2,2.6,2.38,3,2.75,2.5,2.9,2.62,2.5,3.1,2.6
1456,2009-10-25,Chievo,Milan,A,4,3.1,2,4,3.2,2.05,3.6,3.3,2,3.5,3.2,1.91,3.4,3.2,1.95,3.5,3.2,2
1457,2009-10-25,Fiorentina,Napoli,A,1.75,3.4,5,1.7,3.35,5.05,1.8,3.4,4.3,1.67,3.2,5,1.7,3.3,4.33,1.8,3.25,4.33
1458,2009-10-25,Palermo,Udinese,H,2.1,3.1,3.75,2.05,3.2,3.55,2,3.3,3.6,1.91,3.2,3.5,2,3.2,3.2,2,3.2,3.4
1459,2009-10-25,Roma,Livorno,A,1.33,4.75,10,1.35,4.25,9.5,1.35,4.7,8,1.33,3.75,9,1.3,4.33,8,1.36,4,8
1460,2009-10-25,Siena,Juventus,A,7,3.5,1.57,6.25,3.5,1.65,5.5,3.4,1.65,5.5,3.25,1.57,5.5,3.5,1.53,5.5,3.4,1.6
1461,2009-10-28,Bologna,Siena,H,2.3,3.1,3.3,2.2,3.15,3.2,2.2,3.1,3.3,2,3,3.5,2.25,3.1,3.4,2.25,3.1,3
1462,2009-10-28,Catania,Chievo,A,2.25,3.1,3.4,2.25,3,3.3,2.1,3.25,3.4,2.2,3,3,2.25,3.1,3.4,2.25,3,3.1
1463,2009-10-28,Genoa,Fiorentina,H,2.4,3.2,3,2.35,3.2,2.9,2.5,3.1,2.8,2.3,3,2.8,2.5,3.1,2.9,2.25,3.1,3
1464,2009-10-28,Juventus,Sampdoria,H,1.75,3.4,5,1.75,3.4,4.65,1.75,3.4,4.8,1.62,3.3,5,1.73,3.4,5.25,1.67,3.3,5
1465,2009-10-28,Lazio,Cagliari,A,1.8,3.4,4.75,1.75,3.25,4.9,1.85,3.3,4.2,1.73,3.2,4.33,1.75,3.4,5,1.75,3.3,4.5
1466,2009-10-28,Livorno,Atalanta,H,2.4,3.1,3.1,2.35,3.05,3.05,2.4,3.2,2.85,2.25,3,2.88,2.37,3.1,3.1,2.25,3.1,3
1467,2009-10-28,Napoli,Milan,D,2.88,3.2,2.5,2.8,3.15,2.45,2.85,3.2,2.4,2.75,3,2.38,2.9,3.1,2.5,2.62,3.2,2.4
1468,2009-10-28,Parma,Bari,H,2.1,3.2,3.6,2.05,3.05,3.75,2.1,3.2,3.45,1.91,2.88,4,2.05,3.2,3.75,1.9,3.1,3.75
1469,2009-10-28,Udinese,Roma,H,2.5,3.2,2.88,2.35,3.2,2.9,2.5,3.2,2.7,2.5,3.2,2.5,2.5,3.1,2.9,2.3,3.2,2.75
1470,2009-10-29,Inter,Palermo,H,1.44,4,8,1.45,3.7,8,1.45,4,7,1.36,3.75,8,1.44,4,8,1.36,4,8
1471,2009-10-31,Juventus,Napoli,A,1.53,3.75,7,1.52,3.65,6.55,1.57,3.6,6,1.5,3.5,6,1.5,3.4,6,1.5,3.5,6.5
1472,2009-10-31,Milan,Parma,H,1.53,3.8,6.5,1.52,3.85,6,1.5,3.8,6.7,1.44,3.6,6.5,1.4,3.75,7,1.5,3.5,6.5
1473,2009-11-01,Cagliari,Atalanta,H,2.1,3.1,3.8,2.1,3.1,3.55,2.1,3.25,3.4,2.1,3,3.2,2.05,3.2,3.1,2,3.2,3.4
1474,2009-11-01,Chievo,Udinese,D,2.5,3.1,2.9,2.4,3.1,2.9,2.4,3.2,2.85,2.38,3,2.75,2.38,3.1,2.62,2.3,3.2,2.8
1475,2009-11-01,Fiorentina,Catania,H,1.44,4,8,1.48,3.7,7.35,1.45,4,7,1.44,3.5,7,1.44,3.6,6.5,1.4,3.75,8
